Hotel_name,Price,Rating,Type,Pagenum,Original_price,Discount
Saffron Restaurant,₹ 500 for two approx.,4.0,"Indian, Continental",49,₹ 500 for two approx.,15% Off + 25% Off
Saffron Restaurant,₹ 500 for two approx.,4.0,"Indian, Continental",49,₹ 500 for two approx.,15% Off + 25% Off
Big Pitcher,₹ 1600 for two approx.,4.3,"Cocktail Menu, Multicuisine",49,₹ 1600 for two approx.,15% Off + 25% Off
Big Pitcher,₹ 1600 for two approx.,4.3,"Cocktail Menu, Multicuisine",49,₹ 1600 for two approx.,15% Off + 25% Off
The Bbq Industry,₹ 1600 for two approx.,4.4,"Indian, Barbeque",49,₹ 1600 for two approx.,15% Off + 25% Off
The Bbq Industry,₹ 1600 for two approx.,4.4,"Indian, Barbeque",49,₹ 1600 for two approx.,15% Off + 25% Off
Jamie’s Pizzeria,₹ 1200 for two approx.,4.3,Italian,49,₹ 1200 for two approx.,15% Off + 25% Off
Jamie’s Pizzeria,₹ 1200 for two approx.,4.3,Italian,49,₹ 1200 for two approx.,15% Off + 25% Off
Garden House Cafe & Health Kitchen,₹ 1000 for two approx.,4.3,European,49,₹ 1000 for two approx.,15% Off + 25% Off
Garden House Cafe & Health Kitchen,₹ 1000 for two approx.,4.3,European,49,₹ 1000 for two approx.,15% Off + 25% Off
Spectra,₹ 5000 for two approx.,4.4,Multicuisine,49,₹ 5000 for two approx.,15% Off + 25% Off
Spectra,₹ 5000 for two approx.,4.4,Multicuisine,49,₹ 5000 for two approx.,15% Off + 25% Off
Mandarin Trail,₹ 1600 for two approx.,4.4,"Chinese, Thai, North Indian",49,₹ 1600 for two approx.,15% Off + 25% Off
Mandarin Trail,₹ 1600 for two approx.,4.4,"Chinese, Thai, North Indian",49,₹ 1600 for two approx.,15% Off + 25% Off
Cafe O'Lait,₹ 1100 for two approx.,3.9,"Cafe, Bakery",49,₹ 1100 for two approx.,15% Off + 25% Off
Cafe O'Lait,₹ 1100 for two approx.,3.9,"Cafe, Bakery",49,₹ 1100 for two approx.,15% Off + 25% Off
Baby Dragon Bar & Restaurant,₹ 1400 for two approx.,4.3,Chinese,49,₹ 1400 for two approx.,15% Off + 25% Off
Baby Dragon Bar & Restaurant,₹ 1400 for two approx.,4.3,Chinese,49,₹ 1400 for two approx.,15% Off + 25% Off
Young wildfree cafe,₹ 600 for two approx.,4.3,Multicuisine,50,₹ 600 for two approx.,15% Off + 25% Off
Young wildfree cafe,₹ 600 for two approx.,4.3,Multicuisine,50,₹ 600 for two approx.,15% Off + 25% Off
21 Shots,₹ 1200 for two approx.,2.6,Cocktail Menu,50,₹ 1200 for two approx.,15% Off + 25% Off
21 Shots,₹ 1200 for two approx.,2.6,Cocktail Menu,50,₹ 1200 for two approx.,15% Off + 25% Off
Barcode,₹ 1200 for two approx.,4.2,Multicuisine,50,₹ 1200 for two approx.,15% Off + 25% Off
Barcode,₹ 1200 for two approx.,4.2,Multicuisine,50,₹ 1200 for two approx.,15% Off + 25% Off
Bloom Cafe & Cakery,₹ 1000 for two approx.,4.3,"Bakery, European",50,₹ 1000 for two approx.,15% Off + 25% Off
Bloom Cafe & Cakery,₹ 1000 for two approx.,4.3,"Bakery, European",50,₹ 1000 for two approx.,15% Off + 25% Off
The Malabar Coast,₹ 1200 for two approx.,4.3,Indian Coastal Cuisine,50,₹ 1200 for two approx.,15% Off + 25% Off
The Malabar Coast,₹ 1200 for two approx.,4.3,Indian Coastal Cuisine,50,₹ 1200 for two approx.,15% Off + 25% Off
Prego ,₹ 3000 for two approx.,4.3,Italian,50,₹ 3000 for two approx.,15% Off + 25% Off
Prego ,₹ 3000 for two approx.,4.3,Italian,50,₹ 3000 for two approx.,15% Off + 25% Off
Diya ,₹ 4500 for two approx.,4.4,Regional Indian,50,₹ 4500 for two approx.,15% Off + 25% Off
Diya ,₹ 4500 for two approx.,4.4,Regional Indian,50,₹ 4500 for two approx.,15% Off + 25% Off
The Walters cafe,₹ 900 for two approx.,5.0,Multicuisine,50,₹ 900 for two approx.,15% Off + 25% Off
The Walters cafe,₹ 900 for two approx.,5.0,Multicuisine,50,₹ 900 for two approx.,15% Off + 25% Off
Chaayos,₹ 500 for two approx.,4.5,Fast Food,50,₹ 500 for two approx.,15% Off + 25% Off
Chaayos,₹ 500 for two approx.,4.5,Fast Food,50,₹ 500 for two approx.,15% Off + 25% Off
 Daisy Mae Cantina.,₹ 1200 for two approx.,3.9,Multicuisine,51,₹ 1200 for two approx.,15% Off + 25% Off
 Daisy Mae Cantina.,₹ 1200 for two approx.,3.9,Multicuisine,51,₹ 1200 for two approx.,15% Off + 25% Off
Chowman,₹ 750 for two approx.,4.9,"Chinese, Thai",51,₹ 750 for two approx.,15% Off + 25% Off
Chowman,₹ 750 for two approx.,4.9,"Chinese, Thai",51,₹ 750 for two approx.,15% Off + 25% Off
Mayfair,₹ 1200 for two approx.,4.0,"Multicuisine, Cocktail Menu",51,₹ 1200 for two approx.,15% Off + 25% Off
Mayfair,₹ 1200 for two approx.,4.0,"Multicuisine, Cocktail Menu",51,₹ 1200 for two approx.,15% Off + 25% Off
Quaff Brewing Co.,₹ 2000 for two approx.,4.8,Multicuisine,51,₹ 2000 for two approx.,15% Off + 25% Off
Quaff Brewing Co.,₹ 2000 for two approx.,4.8,Multicuisine,51,₹ 2000 for two approx.,15% Off + 25% Off
Downtown Galleria,₹ 1800 for two approx.,4.7,Multicuisine,51,₹ 1800 for two approx.,15% Off + 25% Off
Downtown Galleria,₹ 1800 for two approx.,4.7,Multicuisine,51,₹ 1800 for two approx.,15% Off + 25% Off
Ryba Cafe & Dining,₹ 1300 for two approx.,4.9,"Mediterranean, North Indian, Turkish",51,₹ 1300 for two approx.,15% Off + 25% Off
Ryba Cafe & Dining,₹ 1300 for two approx.,4.9,"Mediterranean, North Indian, Turkish",51,₹ 1300 for two approx.,15% Off + 25% Off
Culinaire,₹ 1200 for two approx.,4.5,"Chinese, Thai",51,₹ 1200 for two approx.,15% Off + 25% Off
Culinaire,₹ 1200 for two approx.,4.5,"Chinese, Thai",51,₹ 1200 for two approx.,15% Off + 25% Off
Oscar ,₹ 2000 for two approx.,2.5,Cocktail Menu,51,₹ 2000 for two approx.,15% Off + 25% Off
Oscar ,₹ 2000 for two approx.,2.5,Cocktail Menu,51,₹ 2000 for two approx.,15% Off + 25% Off
Blake,₹ 800 for two approx.,4.0,Multicuisine,51,₹ 800 for two approx.,15% Off + 25% Off
Blake,₹ 800 for two approx.,4.0,Multicuisine,51,₹ 800 for two approx.,15% Off + 25% Off
Cafe Tuya Te,₹ 1000 for two approx.,4.0,Multicuisine,52,₹ 1000 for two approx.,15% Off + 25% Off
Cafe Tuya Te,₹ 1000 for two approx.,4.0,Multicuisine,52,₹ 1000 for two approx.,15% Off + 25% Off
Paprika,₹ 1500 for two approx.,5.0,Multicuisine,52,₹ 1500 for two approx.,15% Off + 25% Off
Paprika,₹ 1500 for two approx.,5.0,Multicuisine,52,₹ 1500 for two approx.,15% Off + 25% Off
Ambarsariye ,₹ 1500 for two approx.,4.3,Multicuisine,52,₹ 1500 for two approx.,15% Off + 25% Off
Ambarsariye ,₹ 1500 for two approx.,4.3,Multicuisine,52,₹ 1500 for two approx.,15% Off + 25% Off
Samarkand,₹ 1400 for two approx.,4.4,North Indian,52,₹ 1400 for two approx.,15% Off + 25% Off
Samarkand,₹ 1400 for two approx.,4.4,North Indian,52,₹ 1400 for two approx.,15% Off + 25% Off
Symposium,₹ 1000 for two approx.,4.2,Multicuisine,52,₹ 1000 for two approx.,15% Off + 25% Off
Symposium,₹ 1000 for two approx.,4.2,Multicuisine,52,₹ 1000 for two approx.,15% Off + 25% Off
Edna,₹ 1800 for two approx.,5.0,"European, Indian, Mexican",52,₹ 1800 for two approx.,15% Off + 25% Off
Edna,₹ 1800 for two approx.,5.0,"European, Indian, Mexican",52,₹ 1800 for two approx.,15% Off + 25% Off
Jujube Asian Experience,₹ 1500 for two approx.,4.5,Asian,52,₹ 1500 for two approx.,15% Off + 25% Off
Jujube Asian Experience,₹ 1500 for two approx.,4.5,Asian,52,₹ 1500 for two approx.,15% Off + 25% Off
The Sky High,₹ 1200 for two approx.,4.1,Multicuisine,52,₹ 1200 for two approx.,15% Off + 25% Off
The Sky High,₹ 1200 for two approx.,4.1,Multicuisine,52,₹ 1200 for two approx.,15% Off + 25% Off
Omny Kitchen,₹ 2000 for two approx.,5.0,Fusion,52,₹ 2000 for two approx.,15% Off + 25% Off
Omny Kitchen,₹ 2000 for two approx.,5.0,Fusion,52,₹ 2000 for two approx.,15% Off + 25% Off
Pa Pa Ya,₹ 2000 for two approx.,4.5,"Chinese, Finger Food, Japanese, Sushi, Thai, Pan Asian, Asian",53,₹ 2000 for two approx.,15% Off + 25% Off
Pa Pa Ya,₹ 2000 for two approx.,4.5,"Chinese, Finger Food, Japanese, Sushi, Thai, Pan Asian, Asian",53,₹ 2000 for two approx.,15% Off + 25% Off
Tatva ,₹ 2500 for two approx.,4.4,Indian,53,₹ 2500 for two approx.,15% Off + 25% Off
Tatva ,₹ 2500 for two approx.,4.4,Indian,53,₹ 2500 for two approx.,15% Off + 25% Off
P.F. Chang's,₹ 2000 for two approx.,4.4,"Chinese, Asian, Pan Asian",53,₹ 2000 for two approx.,15% Off + 25% Off
P.F. Chang's,₹ 2000 for two approx.,4.4,"Chinese, Asian, Pan Asian",53,₹ 2000 for two approx.,15% Off + 25% Off
Monsoon,₹ 1500 for two approx.,4.5,Regional Indian,53,₹ 1500 for two approx.,15% Off + 25% Off
Monsoon,₹ 1500 for two approx.,4.5,Regional Indian,53,₹ 1500 for two approx.,15% Off + 25% Off
Paul,₹ 1500 for two approx.,4.4,"Bakery, French",53,₹ 1500 for two approx.,15% Off + 25% Off
Paul,₹ 1500 for two approx.,4.4,"Bakery, French",53,₹ 1500 for two approx.,15% Off + 25% Off
Barsoom,₹ 1000 for two approx.,1.0,Multicuisine,53,₹ 1000 for two approx.,15% Off + 25% Off
Barsoom,₹ 1000 for two approx.,1.0,Multicuisine,53,₹ 1000 for two approx.,15% Off + 25% Off
Kala Cafe,₹ 600 for two approx.,4.6,Multicuisine,53,₹ 600 for two approx.,15% Off + 25% Off
Kala Cafe,₹ 600 for two approx.,4.6,Multicuisine,53,₹ 600 for two approx.,15% Off + 25% Off
White Oak Cafe,₹ 1800 for two approx.,5.0,Multicuisine,53,₹ 1800 for two approx.,15% Off + 25% Off
White Oak Cafe,₹ 1800 for two approx.,5.0,Multicuisine,53,₹ 1800 for two approx.,15% Off + 25% Off
Pastiche,₹ 2000 for two approx.,5.0,European,53,₹ 2000 for two approx.,15% Off + 25% Off
Pastiche,₹ 2000 for two approx.,5.0,European,53,₹ 2000 for two approx.,15% Off + 25% Off
Binch,₹ 1800 for two approx.,3.2,"Cocktail Menu, Multicuisine",54,₹ 1800 for two approx.,15% Off + 25% Off
Binch,₹ 1800 for two approx.,3.2,"Cocktail Menu, Multicuisine",54,₹ 1800 for two approx.,15% Off + 25% Off
Bell Pepperz,₹ 1200 for two approx.,4.2,"Chinese, Italian, North Indian, Kababs",54,₹ 1200 for two approx.,15% Off + 25% Off
Bell Pepperz,₹ 1200 for two approx.,4.2,"Chinese, Italian, North Indian, Kababs",54,₹ 1200 for two approx.,15% Off + 25% Off
Nineteen 78,₹ 1500 for two approx.,4.1,"Asian, Continental",54,₹ 1500 for two approx.,15% Off + 25% Off
